,revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,instance_of_main_entity,latest_description,new_value_description,old_value_description,label,subclass_of_main_entity,length_diff_abs,token_count_old,token_count_new,token_overlap,old_in_new,new_in_old,levenshtein_distance,edit_distance_ratio,complete_replacement,structure_similarity,high_token_overlap,full_cosine_similarity,label_cosine_similarity,description_cosine_similarity,new_value_part_of_old_value,old_value_part_of_new_value,new_value_subclass_old_value,old_value_subclass_new_value,new_value_has_parts_old_value,old_value_has_parts_new_value,new_value_located_in_old_value,old_value_located_in_new_value,new_value_is_metaclass_for_old_value,old_value_is_metaclass_for_new_value
4342,5837031,1527,Minnesota,q1527$A8752B5C-AF91-4B62-97B1-E2EF0E5E27C2,,47,shares border with,"""Q1062""",Lake Ontario,"""Q1904""",Ontario,wikibase-entityid,UPDATE,PROPERTY_VALUE,U.S. state,state of the United States of America,province of Canada,one of the Great Lakes in North America,unrefinement,,5,2,1,0.5,0,1,5,0.4166666666666667,0,0.5,0,0.9478852,0.70750487,0.33683997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4348,781157954,9130,Erwin Schrödinger,Q9130$2f71a8e9-ccd4-4fb4-b8d4-5457d252b0b0,,140,religion or worldview,"""Q1841""",Catholicism,"""Q13211738""",atheist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Austrian physicist (1887–1961),person who adheres to atheism,Christian doctrine professed by the Catholic Church,property_value_update,,4,1,1,0.0,0,0,6,0.5454545454545454,1,1.0,0,0.9337876,0.4791565,0.3307994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,1757359722,313224,Baasha,Q313224$2584326a-4dfb-3d5f-cca9-a4ec9ff848a2,,22,father,"""Q2590260""",Ahijah the Shilonite,"""Q114841071""",Ahijah,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Third King of Israel (1 Kings 16),Father of King Baasha of Israel,biblical prophet in the Old Testament (First Book of Kings),link_change,,14,3,1,0.3333333333333333,0,1,14,0.7,0,0.33333333333333337,0,0.93597364,0.6882454,0.44199485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4355,13872239,181004,Madawaska County,q181004$C8320CBA-B966-43E4-92C1-C5EF966290E3,,132,type of administrative division,"""Q603715""",county of New Brunswick,"""Q28575""",county,wikibase-entityid,UPDATE,PROPERTY_VALUE,"census division of Canada, county of New Brunswick","county in New Brunswick, Canada",geographical and administrative region in some countries,"county of New Brunswick, Canada",unrefinement,,17,4,1,0.25,0,1,17,0.7391304347826086,0,0.25,0,0.99105024,0.4380597,0.10547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4363,1246166202,337234,Academia Europaea,Q337234$9330FD1A-BC6F-4901-AD05-00AFC6069BF5,,31,instance of,"""Q414147""",academy of sciences,"""Q162633""",academy,wikibase-entityid,UPDATE,PROPERTY_VALUE,"academy, charitable organization, organization",pan-European academy,institution of higher learning,national academy or another learned society dedicated to sciences,unrefinement,,12,3,1,0.3333333333333333,0,1,12,0.631578947368421,0,0.33333333333333337,0,0.97205114,0.6645959,0.45952758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4364,1175941230,380857,Aemilia Scaura,Q380857$3EC7567C-E418-46A1-A7E1-CC0506EEEF5B,,2359,nomen gentilicium,"""Q380886""",Aemilia gens,"""Q32979104""",Aemilia,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,second wife of Pompey,ancient Roman nomen,Roman gens,link_change,,5,2,1,0.5,0,1,5,0.4166666666666667,0,0.5,0,0.9699292,0.84167325,0.6221235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4377,6825851,203268,Michael C. Hall,q203268$FD669DBC-3E33-4A22-B8A1-F63D3AF90F6C,,106,occupation,"""Q3201435""",The Actor,"""Q33999""",actor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actor,"person who acts in a dramatic or comic production and works in film, television, theatre, or radio",film directed by Mohsen Makhmalbaf,link_change,,4,2,1,0.0,0,0,4,0.4444444444444444,1,0.5,0,0.9215688,0.949046,0.22124316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4378,2261807414,106258,Adolf Schmidt,Q106258$aab46e63-46dc-69c5-90a2-52534406ac6a,,1142,political ideology,"""Q16003550""",pacifist,"""Q58848""",pacifism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German geophysicist and Esperantist (1860–1944),opposition to war and violence,person commited to pacifism,link_change,,0,1,1,0.0,0,0,1,0.125,1,1.0,0,0.96726036,0.8931305,0.33574098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4380,984639116,845,Pedro Aguirre Cerda,Q845$62843b12-4179-de1b-0b8b-7a4d48049c89,,69,educated at,"""Q5854841""",University of Chile - Faculty of Law,"""Q232141""",University of Chile,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Chilean politician and president (1879-1941),"public university in Santiago, Chile",Chilean public university,unrefinement,,17,7,3,0.5,0,1,17,0.4722222222222222,0,0.4285714285714286,0,0.9865092,0.7942276,0.91367424,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4381,7434146,212289,Palmerston North,q212289$7B7C3994-67F8-475F-80A2-8F2BA72A5ADC,,31,instance of,"""Q494721""",city of Japan,"""Q515""",city,wikibase-entityid,UPDATE,PROPERTY_VALUE,city,city on the North Island in New Zealand,large human settlement,administrative division of Japan,unrefinement,,9,3,1,0.3333333333333333,0,1,9,0.6923076923076923,0,0.33333333333333337,0,0.94966793,0.55566835,0.06812154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4384,370574678,43432,Justin Timberlake,Q43432$B8948736-3C56-4E84-8504-633EA45BD9E3,,412,voice type,"""Q27914""",tenor,"""Q223166""",countertenor,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American singer and actor (born 1981),high classical male singing voice,"voice type, male singing voice",refinement,,7,1,1,0.0,1,0,7,0.5833333333333334,0,1.0,0,0.98359954,0.2566369,0.8041034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4386,2038167256,70361,Lens,Q70361$d8a2dea8-484f-d285-eb21-c4bab36e4c0d,,361,part of,"""Q29034861""",Crans-Montana,"""Q688557""",Crans-Montana,wikibase-entityid,UPDATE,PROPERTY_VALUE,municipality of Switzerland,"municipality in the canton of Valais, Switzerland","municipality in the canton of Valais, Switzerland",ski resort in western Switzerland,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9646303,1.0,0.4385679,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4387,1984781079,49683,Grand Duchy of Lithuania,Q49683$c340344a-437d-ce40-26a3-65a1b47fb7af,,37,official language,"""Q9083""",Lithuanian,"""Q397""",Latin,wikibase-entityid,UPDATE,PROPERTY_VALUE,historical country,Eastern European monarchical state that existed from 1236 to 1795,Indo-European language of the Italic branch,Baltic language spoken in Lithuania,property_value_update,,5,1,1,0.0,0,0,6,0.6,1,1.0,0,0.97554743,0.41925776,0.42610162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4397,955417548,182740,Serbia men's national football team,Q182740$F9F6BBBE-A85C-4FC3-879C-A8C05FF163CE,,286,head coach,"""Q294351""",Siniša Mihajlović,"""Q167398""",Mladen Krstajić,wikibase-entityid,UPDATE,PROPERTY_VALUE,"men's national association football team, national sports team",men's national association football team representing Serbia,Serbian football manager and former footballer,Serbian football player and manager (1969–2022),property_value_update,national sports team,2,2,2,0.0,0,0,13,0.7647058823529411,1,1.0,0,0.9828758,0.4496703,0.8963659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4404,1337637696,433822,Sandie Clair,Q433822$F1DC7216-0BBD-463F-B78C-6F1D055D4311,,1344,participant in,"""Q11889336""",cycling at the 2016 Summer Olympics,"""Q8613""",2016 Summer Olympics,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French racing cyclist and bobsledder,"Games of the XXXI Olympiad, in Rio de Janeiro, Brazil",Competitive sport at the 2016 Olympic Summer Games,unrefinement,,15,6,3,0.5,0,1,15,0.42857142857142855,0,0.5,0,0.9375285,0.7751592,0.47349727,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4406,12858536,1490,Tokyo,q1490$916D6CA3-DE15-4245-8504-4B4692413574,,150,contains the administrative territorial entity,"""Q308891""",ward area of Tokyo,"""Q7473516""",Tokyo,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, capital of Japan, financial center, global city, largest city, megacity, metropolis, metropolitan prefecture, prefecture of Japan, tourist destination",capital and largest city of Japan,"special wards in the eastern part of Tokyo Metropolis in Japan, that used to form a single city","special municipality in the eastern part of Tokyo Metropolis in Japan. Occupying the site of historical Edo and the former city of Tokyo. For each ward, see Q5327704",unrefinement,,13,4,1,0.25,0,1,13,0.7222222222222222,0,0.25,0,0.9572009,0.6129818,0.7725841,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4413,939519699,350377,Madjid Bougherra,Q350377$3CE629F1-64C3-42EC-9345-5BB11980F195,,27,country of citizenship,"""Q262""",Algeria,"""Q142""",France,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Algerian-French football manager (born 1982),"country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)",country in North Africa,property_value_update,,1,1,1,0.0,0,0,7,1.0,1,1.0,0,0.97441924,0.6484396,0.5256747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4416,10499186,230874,Anna Hazare,q230874$9F08F046-E9B1-425C-B839-C173EC0A2E21,,27,country of citizenship,"""Q6019237""",India East Syriac ecclesiastical province,"""Q668""",India,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Indian activist (born 1937),country in South Asia,ecclesiastical province of the Church of the East (East Syriac ecclesiastical province),link_change,,36,5,1,0.2,0,1,36,0.8780487804878049,0,0.19999999999999996,0,0.9121171,0.43733138,0.2506006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4417,71164720,7075,library,Q7075$0D6297E3-11E2-41FE-A6C0-1974D96BD835,,910,topic's main category,"""Q6940443""",Category:Libraries by country,"""Q8588607""",Category:Libraries,wikibase-entityid,UPDATE,PROPERTY_VALUE,"public institution, cultural facility, geographic location","institution charged with the care of a collection of literary, musical, artistic, or reference materials, such as books, manuscripts, recordings, or films",Wikimedia category,Wikimedia category,link_change,"collection, cultural facility, geographic location, GLAM, literary society, public institution",11,3,1,0.3333333333333333,0,1,11,0.3793103448275862,0,0.33333333333333337,0,0.9963963,0.6494197,0.9999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4421,865584606,368281,split album,q368281$a0bed57b-4e2b-fb1d-a135-088672c793a6,,279,subclass of,"""Q222910""",compilation album,"""Q482994""",album,wikibase-entityid,UPDATE,PROPERTY_VALUE,"album, music release attribute, split release",music album which includes tracks by two or more separate artists,"grouping of album releases by an artist usually released at the same time with the same title and tracks but in different formats for consumption (digital, CD, LP)",album type consisting of works chosen for a particular purpose or theme,unrefinement,"album, split release",12,2,1,0.5,0,1,12,0.7058823529411765,0,0.5,0,0.98413086,0.72079676,0.5719934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4428,750970256,460225,Buster Edwards,Q460225$3A7337A5-D5F4-4DA0-BCDC-2BAEAFC36B75,,509,cause of death,"""Q7883956""",suicide by hanging,"""Q175111""",hanging,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,British criminal (1931–1994),death by suspension of a person by a noose or ligature around the neck,method of suicide,unrefinement,,11,3,1,0.3333333333333333,0,1,11,0.6111111111111112,0,0.33333333333333337,0,0.93087995,0.6783283,0.37767157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4429,702769722,3258,Australian Capital Territory,q3258$bc23934e-4d9f-d812-36e7-96958b88cc51,,31,instance of,"""Q14192234""",mainland territory of Australia,"""Q14192199""",territory of Australia,wikibase-entityid,UPDATE,PROPERTY_VALUE,"mainland territory of Australia, territory of Australia, enclave","federal territory of Australia, containing the capital city, Canberra",Australian administrative territorial subdivision,subdivision of Australia,unrefinement,,9,4,3,0.75,0,1,9,0.2903225806451613,0,0.75,0,0.99403447,0.91900694,0.8705045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4432,1239563622,211283,Bob Hoskins,Q211283$8C438422-FA9B-46ED-98CF-131DEB95AD49,,140,religion or worldview,"""Q5043""",Christianity,"""Q6423963""",Anglicanism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,English actor (1942–2014),"christian tradition developing out of the practices, liturgy and identity of the Church of England",Abrahamic monotheistic religion,property_value_update,,1,1,1,0.0,0,0,9,0.75,1,1.0,0,0.90145844,0.5896498,0.28668308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4434,2221003449,783,Honduras,q783$1F16369A-4FE8-45AB-BB5B-7CDDCB2F4B70,,37,official language,"""Q5840049""",Honduran Spanish,"""Q1321""",Spanish,wikibase-entityid,UPDATE,PROPERTY_VALUE,"sovereign state, country",sovereign state in Central America,Romance language originating in the Iberian Peninsula,Spanish dialect written and spoken in Honduras,link_change,,9,2,1,0.5,0,1,9,0.5625,0,0.5,0,0.9723306,0.6814289,0.47515506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4443,991892464,15027,Tung Chee Hwa,q15027$7D36F7AA-3C38-4016-8558-7E39D7926FA9,,19,place of birth,"""Q8686""",Shang-hai,"""Q10867816""",Shang-hai,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,politician and businessman from Hong Kong,Shanghai as a direct-controlled municipality of the Republic of China between 1927 and 1949,provincial-level municipality in China,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.96958065,0.9999999,0.6008935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4444,1334065030,180012,Behistun Inscription,Q180012$1faf323a-414f-6ec0-eac2-7fcce43c7088,,31,instance of,"""Q333109""",Überrest,"""Q22022298""",rock relief,wikibase-entityid,UPDATE,PROPERTY_VALUE,"bas-relief, cultural property, inscription, rock relief, Überrest","inscription in Bisotun, Iranian national heritage site",relief sculpture carved into solid rock,term from the German historical scholarship: a \inadvertently\ produced source,property_value_update,,3,1,2,0.0,0,0,9,0.8181818181818182,1,0.5,0,0.9332602,0.21996304,0.024601523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,511800304,371840,Américo Tomás,Q371840$acc374c7-4dc9-8575-3360-b4cbd918468b,,410,military or police rank,"""Q23022368""",kontr-admiral,"""Q132851""",admiral,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,(1894-1987) President of Portugal,highest naval officer rank,Russian naval officer rank,unrefinement,,6,1,1,0.0,0,1,6,0.46153846153846156,0,1.0,0,0.9764383,0.7181233,0.772219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4455,207007168,121594,professor,q121594$39A4B444-64A8-4ED7-9FAD-DCD96CD77EF1,,279,subclass of,"""Q37226""",teacher,"""Q974144""",educator,wikibase-entityid,UPDATE,PROPERTY_VALUE,"academic rank, occupation, research fellow, style, title of authority, university teacher",academic position at universities and other education and research institutions,"occupation which teaches others knowledge, skills, and habits","person who helps others to acquire knowledge, competences or values",unrefinement,"research fellow, university teacher",1,1,1,0.0,0,0,6,0.75,1,1.0,0,0.9833731,0.7892672,0.6480286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4459,2340440234,272519,Arthur Lewis,Q272519$367A8604-5322-4607-808D-B5AC225DCB5F,,106,occupation,"""Q121594""",professor,"""Q1622272""",university teacher,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Saint Lucian economist (1915–1991),person teaching at a university or college,academic position at universities and other education and research institutions,refinement,,9,1,2,0.0,0,0,15,0.8333333333333334,1,0.5,0,0.9688809,0.70673853,0.5086391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,2350858490,204752,Danish Superliga,Q204752$71943513-6365-4FD5-A486-52026E52C9FB,,527,has part(s),"""Q641710""",2009 Tippeligaen,"""Q1086989""",2009–10 Danish Superliga,wikibase-entityid,UPDATE,PROPERTY_VALUE,"men's association football league, national championship",Danish association football top league,20th season of the Danish football championship,football tournament season,property_value_update,national championship,8,2,3,0.0,0,0,14,0.5833333333333334,1,0.6666666666666667,0,0.9785868,0.33398595,0.5124606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4471,585992796,77073,Lothar Meyer,q77073$4D10D775-F159-4FDB-9F14-DCBC07BC387A,,19,place of birth,"""Q10712983""",Vare,"""Q496056""",Varel,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German chemist and physician (1830-1895),"town in the district of Friesland, in Lower Saxony, Germany","settlement in Varberg Municipality, Sweden",property_value_update,,1,1,1,0.0,1,0,1,0.2,0,1.0,0,0.9278163,0.7775974,0.24910381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4476,520082027,328341,Robert Smithson,Q328341$9D840A2A-4818-4085-AE52-CBD0FCF89A7F,,27,country of citizenship,"""Q18418541""",Chile,"""Q30""",United States,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American sculptor and conceptual artist (1938–1973),country located primarily in North America,"bus station in Buenos Aires, Argentina",property_value_update,,8,1,2,0.0,0,0,11,0.8461538461538461,1,0.5,0,0.93949413,0.4578106,0.1549092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4479,790851690,36234,Charles III of Spain,Q36234$9f07790d-a017-4e78-b32b-11aee1d3895c,,97,noble title,"""Q166886""",duke,"""Q3847454""",monarch of Spain,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,King of Spain from 1759 to 1788,position of the head of state of Spain,noble or royal title in some European countries and their colonies,refinement,,12,1,3,0.0,0,0,16,1.0,1,0.33333333333333337,0,0.9727555,0.2349923,0.3013003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4485,1883096842,62924,Franz Bäke,Q62924$25AD203F-0A3B-4939-B670-A076C8D53A56,,1196,manner of death,"""Q171558""",accident,"""Q21142718""",accidental death,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German dentist and general (1898-1978),non-natural manner of death; in which victims die in an accidental way,unforeseen event that causes damage to a person or property,refinement,,8,1,2,0.0,1,0,8,0.5,0,0.5,0,0.9301103,0.6918974,0.4929857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4491,9080303,2280,Minsk,q2280$EFA05124-6B4B-4C50-9E46-F3267DFAD393,,190,twinned administrative body,"""Q2455908""",Microrregião de Belo Horizonte,"""Q42800""",Belo Horizonte,wikibase-entityid,UPDATE,PROPERTY_VALUE,"administrative territorial entity of Belarus, big city, city or town, first-level administrative division",capital and largest city of Belarus,"capital city of the state of Minas Gerais, Brazil",,link_change,,16,4,2,0.5,0,1,16,0.5333333333333333,0,0.5,0,0.9768523,0.67051923,0.061546724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,1054861055,205684,shooting at the 1980 Summer Olympics,Q205684$6E1A24F7-B4BE-44FC-8BD4-447D68B91397,,31,instance of,"""Q18536594""",Olympic sporting event,"""Q26132862""",Olympic sports discipline event,wikibase-entityid,UPDATE,PROPERTY_VALUE,Olympic sports discipline event,sports shooting at the Olympics,discipline held at the Olympic Games,individual event at the Olympic Games,refinement,,9,3,4,0.4,0,0,10,0.3225806451612903,0,0.75,0,0.9890109,0.8998584,0.6297448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,588768769,19715,1928,Q19715$F7F15999-5AA3-4E60-B6AC-EA8174AEAE3B,,527,has part(s),"""Q16638147""",February 1928,"""Q13070071""",February 1928,wikibase-entityid,UPDATE,PROPERTY_VALUE,"calendar year, leap year, leap year starting on Sunday and ending on Monday",year,month of 1928,month of 1928,link_change,,0,2,2,1.0,1,1,0,0.0,0,1.0,0,0.99395835,1.0000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,1792698277,45659,Laure Manaudou,Q45659$E79E4E81-7B0E-4CAD-9067-63A1622F7555,,1344,participant in,"""Q3879561""",swimming at the 2004 Summer Olympics – women's 100 metre backstroke,"""Q8558""",2004 Summer Olympics,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French swimmer,"Games of the XXVIII Olympiad, in Athens, Greece",swimming event,unrefinement,,47,11,3,0.2727272727272727,0,1,47,0.7014925373134329,0,0.2727272727272727,0,0.8936193,0.6062091,0.29790848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4503,2296905798,343075,Greg Lake,Q343075$2F412DF4-C9F7-4B98-85DD-A65050C63CC8,,1303,instrument,"""Q424017""",acoustic bass guitar,"""Q31561""",acoustic guitar,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"English bassist, guitarist, vocalist, songwriter and producer (1947–2016)",guitar which does not require external amplification,type of acoustic instrument with strings,unrefinement,,5,3,2,0.6666666666666666,0,0,5,0.25,0,0.6666666666666667,0,0.9733951,0.8067695,0.4943892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,1450678254,8678,Rio de Janeiro,Q8678$FF2E95AF-4678-4BBC-B1B9-8D762E440CF3,,910,topic's main category,"""Q8663409""",Category:Rio de Janeiro (city),"""Q15216302""",Category:Rio de Janeiro,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, megacity, federal capital, 
municipality of Brazil, former national capital","municipality of Rio de Janeiro state, Brazil",Wikimedia disambiguation category,Wikimedia category,unrefinement,,7,4,3,0.75,0,1,7,0.23333333333333334,0,0.75,0,0.99701,0.97400737,0.8360591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,418455869,185318,Mount Carmel,q185318$655B0126-632C-4BFF-BEB3-6227DDE57B3A,,17,country,"""Q23792""",Palestine,"""Q6087896""",Israel Kibirige Ssebunya,wikibase-entityid,UPDATE,PROPERTY_VALUE,mountain range,mountain in Israel,Ugandan academic,geographic region in western Asia,property_value_update,,15,1,3,0.0,0,0,19,0.7916666666666666,1,0.33333333333333337,0,0.9145777,0.5166624,0.11279808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,2248271812,417835,thiepine,Q417835$1C3A6F4B-11D6-40B2-AA44-A3D1960CAB01,,279,subclass of,"""Q11173""",chemical compound,"""Q73727502""",organosulfur heterocyclic compound,wikibase-entityid,UPDATE,PROPERTY_VALUE,"organosulfur heterocyclic compound, type of chemical entity",chemical compound,class of chemical compounds,pure chemical substance consisting of two or more different chemical elements,refinement,organosulfur heterocyclic compound,17,2,3,0.25,0,0,21,0.6176470588235294,0,0.6666666666666667,0,0.96643436,0.52516294,0.52528304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,7080362,9358,Friedrich Nietzsche,q9358$CAB96E80-F494-4E8C-9EA8-5AFD52C0E123,,106,occupation,"""Q2489642""",list of philosophers,"""Q4964182""",philosopher,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German philosopher (1844–1900),person with an extensive knowledge of philosophy,Wikimedia list article,property_value_update,,9,3,1,0.0,0,1,9,0.45,0,0.33333333333333337,0,0.96722174,0.6877686,0.09744846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,1018225311,28161,labour economics,Q28161$8c603c95-47eb-d591-ed52-f89ecb3bfd77,,2578,is the study of,"""Q194489""",wage,"""Q6821213""",wage,wikibase-entityid,UPDATE,PROPERTY_VALUE,"academic discipline, economics",functioning and dynamics of the markets for labour,distribution of a security paid by an employer to an employee,"remuneration paid by an employer to an employee periodically, rather than based on actual time worked",link_change,economics,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.96445537,1.0,0.43069294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,7185253,455126,Torild Skogsholm,q455126$217E6DE6-21F9-43D7-A15C-69F8934E3D01,,19,place of birth,"""Q4380750""",Bodø Main Air Station,"""Q39383""",Bodø,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Norwegian politician,"settlement in Bodø Municipality, Norway","military air base in Bodø, Norway",link_change,,17,4,1,0.25,0,1,17,0.8095238095238095,0,0.25,0,0.93056613,0.75517637,0.5520587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4555,1044118435,421320,Ionomycin calcium salt,q421320$43A4D503-ECD8-4A1D-8B54-F97094B12FF3,,31,instance of,"""Q11173""",chemical compound,"""Q12270111""",organic salt,wikibase-entityid,UPDATE,PROPERTY_VALUE,"organic salt, type of chemical entity",chemical compound,salt in which at least one cation or anion is derived from an organic compound,pure chemical substance consisting of two or more different chemical elements,refinement,organic salt,5,2,2,0.0,0,0,15,0.8823529411764706,1,1.0,0,0.9765672,0.4733937,0.377778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4558,318339038,12202,stroke,Q12202$A6328F02-8817-4C62-8B05-66B73AEF32C2,,1995,health specialty,"""Q10379""",cardiology,"""Q83042""",neurology,wikibase-entityid,UPDATE,PROPERTY_VALUE,"cause of death, cerebrovascular disease, general symptom, neurological symptom, symptom or sign, syndrome",death of a region of brain cells due to poor blood flow,medical specialty dealing with disorders of the nervous system,branch of medicine dealing with disorders of the heart as well as parts of the circulatory system,property_value_update,"cerebrovascular disease, general symptom, neurological symptom",1,1,1,0.0,0,0,5,0.5,1,1.0,0,0.9738051,0.4072113,0.39879584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4571,603569203,219512,Jesse Eisenberg,Q219512$5B1D5049-B419-4979-8078-4D7C836357FF,,1576,lifestyle,"""Q18338317""",vegetarianism,"""Q83364""",vegetarianism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actor,practice of abstaining from the consumption of meat,person who eats mainly vegetables and no meat,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9449953,1.0000002,0.46331018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4585,2195399805,231515,Artefact,Q231515$DDD31020-6D17-4123-910E-26227A218C1D,,1889,different from,"""Q3619132""",artificial object,"""Q16686448""",artificial object,wikibase-entityid,UPDATE,PROPERTY_VALUE,Wikimedia disambiguation page,Wikimedia disambiguation page,anything created by humans (either material or mental),anything created by humans (either material or mental),link_change,,0,2,2,1.0,1,1,0,0.0,0,1.0,0,0.9911212,1.0000001,0.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,2248675735,184572,Martin Sheen,Q184572$BE586A85-47FE-4F54-88A8-5B0CB3C3E891,,106,occupation,"""Q16323111""",peace activist,"""Q15253558""",activist,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actor (born 1940),"person working with promoting or impeding, or causing social, political, economic, or environmental change",activist focused on avoiding war,unrefinement,,6,2,1,0.5,0,1,6,0.42857142857142855,0,0.5,0,0.9474696,0.8026549,0.4735837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
