"revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","label","datatype"
"809299456",53592,"From the Earth to the Moon","Q53592$7923A908-D60D-4FB1-AA4D-B8D31FF4835C",996,"rank","document file on Wikimedia Commons","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"594576924",143901,"Flashback","Q143901$7BF0EB19-199D-4762-B264-A383A6862543",364,"","original language of film or TV show","""Q1860""","English","{}",NULL,"reverted_edit",NULL
"664156016",1494,"Mississippi","Q1494$C5083611-145E-4B0F-B5DF-6E0746AEC294",369,"rank","Sandbox-Item","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"137076634",34086,"Justin Bieber","Q34086$3c6faa41-4c14-9e42-7dfd-fddae50abc5b",136,"","genre","""Q739138""","teen pop","""Q4382043""","","reverted_edit","wikibase-entityid"
"60649741",34086,"Justin Bieber","q34086$8E8AB10F-773C-4F43-AFDD-10A16A9EDF5A",21,"","sex or gender","""Q6581097""","male","""Q206208""","Puto","reverted_edit","wikibase-entityid"
"14230524",36159,"LeBron James","description",-2,"","description","""An American basketball player""",NULL,"""Greatest baller of all time""",NULL,"reverted_edit","string"
"105095036",36159,"LeBron James","Q36159$2DC569D9-F732-4866-8C03-97967DA0822C",31,"rank","instance of","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"143862962",36159,"LeBron James","description",-2,"","description","""American basketball player for the Cleveland Cavaliers""",NULL,"""is a bitch ass hoe by syreee504""",NULL,"reverted_edit","string"
"163498777",36159,"LeBron James","label",-1,"","label","""LeBron James""",NULL,"""Lebron James""",NULL,"reverted_edit","string"
"207945842",36159,"LeBron James","Q36159$50089ca2-4afa-61d7-04b3-11d5e8d134b5",1344,"rank","participant in","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"11060711",34086,"Justin Bieber","label",-1,"","label","""Justin Bieber""",NULL,"""Justin Beaver""",NULL,"reverted_edit","string"
"24942272",34086,"Justin Bieber","q34086$4F0B3D72-BBC2-41A5-A474-5128B6A4F9E3",136,"rank","genre","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"65999340",34086,"Justin Bieber","description",-2,"","description","""Canadian singer-songwriter, record producer and actor""",NULL,"""Casado con Karen Ckonstanza""",NULL,"reverted_edit","string"
"66542480",34086,"Justin Bieber","q34086$E6CBE8EF-280E-488F-BA27-C7D18BA25E8E",19,"rank",NULL,"""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"137076688",34086,"Justin Bieber","Q34086$6E496C3B-524D-4B38-9A9E-C21457B7E45A",31,"rank","instance of","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"870631306",264516,"Abdul Razak Hussein","Q264516$ba620d4a-4af3-23f7-5fc2-f736ebfaf953",735,"","given name","""Q19818134""","Abdul","{}",NULL,"reverted_edit","wikibase-entityid"
"871451545",192151,"Saint Valentine","Q192151$59D89269-EC58-458D-9F0D-3FB362FA208E",735,"","given name","""Q852779""","Valentin","""Q18142088""","Valentine","reverted_edit","wikibase-entityid"
"51536833",36159,"LeBron James","q36159$E8CDA290-B030-4C87-ADD9-3188526EC590",569,"","date of birth","""+1984-12-30T00:00:00Z""",NULL,"""-1983-12-13T00:00:00Z""",NULL,"reverted_edit","time"
"105094587",36159,"LeBron James","q36159$E8CDA290-B030-4C87-ADD9-3188526EC590",569,"","date of birth","""+1984-12-30T00:00:00Z""",NULL,"""+1984-03-12T00:00:00Z""",NULL,"reverted_edit","time"
"11538396",34086,"Justin Bieber","q34086$8E8AB10F-773C-4F43-AFDD-10A16A9EDF5A",21,"","sex or gender","""Q44148""","male organism","""Q251810""","Feminine","reverted_edit","wikibase-entityid"
"11984152",36159,"LeBron James","q36159$F415E395-7D7B-40BB-A884-368F22385CFB",21,"","sex or gender","""Q44148""","male organism","""Q929804""","N/A","reverted_edit","wikibase-entityid"
"12402888",36159,"LeBron James","q36159$30894976-772C-4325-BF7E-0DC0DAB62151",107,"rank",NULL,"""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"15339511",36159,"LeBron James","q36159$F415E395-7D7B-40BB-A884-368F22385CFB",21,"","sex or gender","""Q6581097""","male","""Q3031""","girl","reverted_edit","wikibase-entityid"
"104480866",192151,"Saint Valentine","description",-2,"","description","{}",NULL,"""french""",NULL,"reverted_edit","string"
"106138541",264516,"Abdul Razak Hussein","label",-1,"","label","""Abdul Razak Hussein""",NULL,"""tamil""",NULL,"reverted_edit","string"
"135575915",34086,"Justin Bieber","Q34086$3c6faa41-4c14-9e42-7dfd-fddae50abc5b",136,"","genre","""Q739138""","teen pop","""Q34086""","Justin Bieber","reverted_edit","wikibase-entityid"
"136097036",34086,"Justin Bieber","Q34086$3c6faa41-4c14-9e42-7dfd-fddae50abc5b",136,"","genre","""Q739138""","teen pop","""Q674""","phosphorus","reverted_edit","wikibase-entityid"
"136896594",34086,"Justin Bieber","q34086$8E8AB10F-773C-4F43-AFDD-10A16A9EDF5A",21,"","sex or gender","""Q6581097""","male","""Q6581072""","female","reverted_edit","wikibase-entityid"
"207946187",36159,"LeBron James","Q36159$447F724C-9457-40D5-BD0D-1F97189C60B3",641,"","sport","""Q5372""","basketball","""Q2736""","association football","reverted_edit","wikibase-entityid"
"453188211",1494,"Mississippi","Q1494$6D52C48A-5DC1-4558-A6BA-6C38C1FAA601",213,"","ISNI","{}",NULL,"""0000000404278210""",NULL,"reverted_edit","string"
"453188211",1494,"Mississippi","Q1494$6D52C48A-5DC1-4558-A6BA-6C38C1FAA601",213,"rank","ISNI","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"630833977",177302,"Phidias","Q177302$8633FC30-418B-4E8C-9F12-3E073CCCC25F",20,"","place of death","""Q1524""","Athens","""Q38888""","Olympia","reverted_edit","wikibase-entityid"
"870544378",1494,"Mississippi","Q1494$f6a6687f-4d3c-a776-9b23-754ad560b9aa",6,"","head of government","""Q887898""","Phil Bryant","""Q53846950""","Admiral Schofield","reverted_edit","wikibase-entityid"
"870631306",264516,"Abdul Razak Hussein","Q264516$ba620d4a-4af3-23f7-5fc2-f736ebfaf953",735,"rank","given name","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"871974915",183279,"Zhores Alferov","Q183279$64def661-44d5-9b6a-75af-f41ff97b3c73",166,"","award received","{}",NULL,"""Q163700""","Legion of Honour","reverted_edit","wikibase-entityid"
"871974915",183279,"Zhores Alferov","Q183279$64def661-44d5-9b6a-75af-f41ff97b3c73",166,"rank","award received","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"1581114946",158604,"Bakhchysarai","Q158604$b1d1c21b-4fa8-388c-d914-ce26340cdddf",17,"","country","""Q159""","Russia","{}",NULL,"reverted_edit","wikibase-entityid"
"1846185278",158587,"(3Z)-3-hexenal","Q158587$3ECFD4DE-52CB-459C-B603-35816F712E27",279,"","subclass of","{}",NULL,"""Q3333419""","primary metabolite","reverted_edit","wikibase-entityid"
"65999340",34086,"Justin Bieber","q34086$8E8AB10F-773C-4F43-AFDD-10A16A9EDF5A",21,"","sex or gender","""Q6933322""","Mujer","""Q3843863""","Male","reverted_edit","wikibase-entityid"
"414759992",143880,"Athamas","Q143880$BA7E6B8F-7A68-421D-9E47-BA210F8F8DB1",31,"rank","instance of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"414759982",143880,"Athamas","Q143880$14AB7B1A-7B0B-4B6D-9D1F-708E7C491963",31,"rank","instance of","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"594576924",143901,"Flashback","Q143901$7BF0EB19-199D-4762-B264-A383A6862543",364,"rank","original language of film or TV show","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"594576930",143901,"Flashback","Q143901$ECBEE2E6-C8CB-4FE8-9083-0A7784380187",407,"rank","language of work or name","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"871687690",192151,"Saint Valentine","Q192151$a6454258-a47e-4db4-9b12-b78991356b7a",509,"","cause of death","""Q42005""","Black Death","""Q204933""","decapitation","reverted_edit","wikibase-entityid"
"871687690",192151,"Saint Valentine","Q192151$59D89269-EC58-458D-9F0D-3FB362FA208E",735,"","given name","""Q18142088""","Valentine","""Q852779""","Valentin","reverted_edit","wikibase-entityid"
"159046098",158604,"Bakhchysarai","description",-2,"","description","{}",NULL,"""city in Crimea, Ukraine""",NULL,"reverted_edit","string"
"812917426",158604,"Bakhchysarai","Q158604$48193181-72F5-409A-AD9F-B97FDB4396DC",31,"rank","instance of","""preferred""",NULL,"{}",NULL,"reverted_edit",NULL
"1581114946",158604,"Bakhchysarai","Q158604$b1d1c21b-4fa8-388c-d914-ce26340cdddf",17,"rank","country","""preferred""",NULL,"{}",NULL,"reverted_edit",NULL
"871005100",177302,"Phidias","Q177302$3e1846f7-4455-f8bf-8d37-8eca07eb2c44",22,"rank","father","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"871005115",177302,"Phidias","Q177302$2b6aee0d-47c4-931d-23e7-12de69b5027d",22,"rank","father","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"453190052",1494,"Mississippi","Q1494$6D52C48A-5DC1-4558-A6BA-6C38C1FAA601",213,"","ISNI","""0000000404278210""",NULL,"""0000 0004 0427 8210""",NULL,"reverted_edit","string"
"374516918",192151,"Saint Valentine","Q192151$5a1e9fff-4d59-dd97-6471-14526bac117f",106,"rank","occupation","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"857099889",192151,"Saint Valentine","q192151$59B619A6-B5BC-4C5C-970F-FB10E307F79A",570,"","date of death","""+273-02-14T00:00:00Z""",NULL,"""+278-02-14T00:00:00Z""",NULL,"reverted_edit","time"
"872191119",211392,"Endre Ady","Q211392$7dc86723-4b81-bd71-8b43-ca55ad499308",108,"rank","employer","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"106138385",264516,"Abdul Razak Hussein","description",-2,"","description","{}",NULL,"""tamil""",NULL,"reverted_edit","string"
"664156016",1494,"Mississippi","Q1494$C5083611-145E-4B0F-B5DF-6E0746AEC294",369,"","Sandbox-Item","{}",NULL,"""Q7112359""","outline of Mississippi","reverted_edit","wikibase-entityid"
"207945842",36159,"LeBron James","Q36159$50089ca2-4afa-61d7-04b3-11d5e8d134b5",1344,"","participant in","{}",NULL,"""Q176883""","2010 FIFA World Cup","reverted_edit","wikibase-entityid"
"24942272",34086,"Justin Bieber","q34086$4F0B3D72-BBC2-41A5-A474-5128B6A4F9E3",136,"","genre","{}",NULL,"""Q132438""","black metal","reverted_edit","wikibase-entityid"
"414759992",143880,"Athamas","Q143880$BA7E6B8F-7A68-421D-9E47-BA210F8F8DB1",31,"","instance of","{}",NULL,"""Q22988604""","mythological Greek character","reverted_edit","wikibase-entityid"
"594576930",143901,"Flashback","Q143901$ECBEE2E6-C8CB-4FE8-9083-0A7784380187",407,"","language of work or name","{}",NULL,"""Q1860""","English","reverted_edit","wikibase-entityid"
"812917440",158604,"Bakhchysarai","Q158604$DFBF8E6B-1072-48DF-B79D-6578EA723375",31,"","instance of","{}",NULL,"""Q7930989""","city or town","reverted_edit","wikibase-entityid"
"871005100",177302,"Phidias","Q177302$3e1846f7-4455-f8bf-8d37-8eca07eb2c44",22,"","father","{}",NULL,"""Q11910240""","Bàssit","reverted_edit","wikibase-entityid"
"871005115",177302,"Phidias","Q177302$2b6aee0d-47c4-931d-23e7-12de69b5027d",22,"","father","{}",NULL,"""Q20000288""","Yassin","reverted_edit","wikibase-entityid"
"872191119",211392,"Endre Ady","Q211392$7dc86723-4b81-bd71-8b43-ca55ad499308",108,"","employer","{}",NULL,"""Q274581""","Élet és Irodalom","reverted_edit","wikibase-entityid"
"12402888",36159,"LeBron James","q36159$30894976-772C-4325-BF7E-0DC0DAB62151",107,"",NULL,"""Q215627""","person","{}",NULL,"reverted_edit",NULL
"51536833",36159,"LeBron James","q36159$E8CDA290-B030-4C87-ADD9-3188526EC590",569,"calendarmodel","date of birth","""Q1985727""","proleptic Gregorian calendar","""Q1985786""",NULL,"reverted_edit","time"
"105095036",36159,"LeBron James","Q36159$2DC569D9-F732-4866-8C03-97967DA0822C",31,"","instance of","""Q5""","human","{}",NULL,"reverted_edit",NULL
"66542480",34086,"Justin Bieber","q34086$E6CBE8EF-280E-488F-BA27-C7D18BA25E8E",19,"",NULL,"""Q92561""","London","{}",NULL,"reverted_edit",NULL
"137076688",34086,"Justin Bieber","Q34086$6E496C3B-524D-4B38-9A9E-C21457B7E45A",31,"","instance of","""Q5""","human","{}",NULL,"reverted_edit",NULL
"1957439855",158587,"(3Z)-3-hexenal","Q158587$F59C106E-0411-4A70-9C19-2DFC3C566A9D",703,"","found in taxon","""Q15595481""","Persicaria hydropiperoides","{}",NULL,"reverted_edit","wikibase-entityid"
"812917426",158604,"Bakhchysarai","Q158604$48193181-72F5-409A-AD9F-B97FDB4396DC",31,"","instance of","""Q515""","city","{}",NULL,"reverted_edit","wikibase-entityid"
"171072972",36159,"LeBron James","Q36159$2bed7b05-40c2-b7f1-8cb3-281c1dd7faa6",551,"","residence","""Q4868961""","Bath Township","""Q988112""","Greenville","reverted_edit","wikibase-entityid"
"171073642",36159,"LeBron James","Q36159$9ba5c02e-4bed-0888-28bd-dcfe39997f97",69,"","educated at","""Q7592124""","St. Vincent–St. Mary High School","""Q13447014""","Template:MS","reverted_edit","wikibase-entityid"
"207945483",36159,"LeBron James","Q36159$89aa85f1-4bdb-ab2b-fd2f-2788f9205025",647,"","drafted by","""Q162990""","Cleveland Cavaliers","""Q128109""","Chicago Bulls","reverted_edit","wikibase-entityid"
"322587883",36159,"LeBron James","Q36159$2bed7b05-40c2-b7f1-8cb3-281c1dd7faa6",551,"","residence","""Q4868961""","Bath Township","""Q487119""","Compton","reverted_edit","wikibase-entityid"
"65065815",34086,"Justin Bieber","q34086$518121A3-E228-4BA6-A322-6D6E7480A87A",27,"","country of citizenship","""Q16""","Canada","""Q414""","Argentina","reverted_edit","wikibase-entityid"
"1538415485",158587,"(3Z)-3-hexenal","Q158587$979A8A6E-92AD-485D-9645-0D4422C2DF3F",31,"","instance of","{}",NULL,"""Q109911294""","biogenic acyclic ketone","reverted_edit","wikibase-entityid"
"374516918",192151,"Saint Valentine","Q192151$5a1e9fff-4d59-dd97-6471-14526bac117f",106,"","occupation","{}",NULL,"""Q20""","Norway","reverted_edit","wikibase-entityid"
"414759982",143880,"Athamas","Q143880$14AB7B1A-7B0B-4B6D-9D1F-708E7C491963",31,"","instance of","""Q24434794""","king in Greek mythology","{}",NULL,"reverted_edit",NULL
"843856539",1494,"Mississippi","Q1494$fe9d77e4-44b5-a803-7ed5-b7ce3f2b9d6e",1313,"","office held by head of government","""Q878632""","Governor of Mississippi","""Q1581""","Missouri","reverted_edit","wikibase-entityid"
"621014586",177302,"Phidias","Q177302$c46a92fd-4a97-95bc-2b99-a25a1d028dba",40,"","child","""Q10954723""","Fidias the Younger","""Q3314618""","Mimie Mathy","reverted_edit","wikibase-entityid"
"1538415485",158587,"(3Z)-3-hexenal","Q158587$979A8A6E-92AD-485D-9645-0D4422C2DF3F",31,"rank","instance of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"1846185278",158587,"(3Z)-3-hexenal","Q158587$3ECFD4DE-52CB-459C-B603-35816F712E27",279,"rank","subclass of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"1957439855",158587,"(3Z)-3-hexenal","Q158587$F59C106E-0411-4A70-9C19-2DFC3C566A9D",703,"rank","found in taxon","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"812917440",158604,"Bakhchysarai","Q158604$DFBF8E6B-1072-48DF-B79D-6578EA723375",31,"rank","instance of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"563510336",583,"Mont Blanc","q583$6E02146C-11FA-4706-B0C0-5A930636A566",625,"","coordinate location","{""latitude"": 46.392222222222, ""longitude"": 7.4433333333333}",NULL,"{}",NULL,"reverted_edit",NULL
"563510336",583,"Mont Blanc","q583$6E02146C-11FA-4706-B0C0-5A930636A566",625,"precision","coordinate location","0.00027777777777778",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"779330641",411,"astrobiology","Q411$8D7234FE-97AE-4ACF-A0EC-67E48696D633",625,"","coordinate location","{}",NULL,"{""latitude"": 46.4154, ""longitude"": 11.6139}",NULL,"reverted_edit","globecoordinate"
"779330641",411,"astrobiology","Q411$8D7234FE-97AE-4ACF-A0EC-67E48696D633",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"779330641",411,"astrobiology","Q411$8D7234FE-97AE-4ACF-A0EC-67E48696D633",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"44090693",31,"Belgium","q31$06c0a7e9-48aa-eeac-e939-7a9c72c519db",463,"rank","member of","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"44090693",31,"Belgium","q31$06c0a7e9-48aa-eeac-e939-7a9c72c519db",463,"","member of","{}",NULL,"""Q458""","European Union","reverted_edit","wikibase-entityid"
"200908715",2,"Earth","Q2$5f85cccd-49a6-e37c-6ad7-9f20d8b81e46",1082,"","population","""+7000000""",NULL,"{}",NULL,"reverted_edit","quantity"
"200908715",2,"Earth","Q2$5f85cccd-49a6-e37c-6ad7-9f20d8b81e46",1082,"lowerBound","population","""+6000000""",NULL,"{}",NULL,"reverted_edit","quantity"
"200908715",2,"Earth","Q2$5f85cccd-49a6-e37c-6ad7-9f20d8b81e46",1082,"rank","population","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"221915118",30,"United States","Q30$b0b69a76-471f-f82c-5c73-31c5986cc2cc",610,"","highest point","""Q130018""","Denali","""Q11208""","The Pentagon","reverted_edit","wikibase-entityid"
"334978596",243,"Eiffel Tower","q243$81709BA0-5BCA-46CC-BC6D-1BADA34B211F",186,"","made from material","""Q677""","iron","""Q389782""","cardboard","reverted_edit","wikibase-entityid"
"208036562",243,"Eiffel Tower","q243$1CC859D1-28AB-4601-B407-DFC15A972A7B",18,"","image","""Eiffel Tower from north Avenue de New York, Aug 2010.jpg""",NULL,"""Bich Tower from north Avenue de New York, Aug 2010.jpg""",NULL,"reverted_edit","string"
"416696202",243,"Eiffel Tower","q243$6032A251-115E-4835-B758-361FB095D13C",17,"","country","""Q142""","France","""Q4705816""","Alamanda","reverted_edit","wikibase-entityid"
"423193730",9427,"Timbuktu","q9427$710BB2FD-6C59-4FCC-9546-B378721442C5",625,"","coordinate location","{""latitude"": 16.773333055556, ""longitude"": -2.9994438888889}",NULL,"{""latitude"": 16.773333055556, ""longitude"": 2.9994438888889}",NULL,"reverted_edit","globecoordinate"
"447908481",11919,"Dom-Hotel","Q11919$80F9C06F-AE25-497B-B9D2-0E7BAB852CBB",625,"","coordinate location","{""latitude"": 50.9404, ""longitude"": 6.95708}",NULL,"{}",NULL,"reverted_edit",NULL
"447908481",11919,"Dom-Hotel","Q11919$80F9C06F-AE25-497B-B9D2-0E7BAB852CBB",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"447908481",11919,"Dom-Hotel","Q11919$80F9C06F-AE25-497B-B9D2-0E7BAB852CBB",625,"precision","coordinate location","0.0001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"497208449",2,"Earth","Q2$3809731b-4320-5b57-392b-9ab6cde96018",1335,"precision","coordinates of westernmost point","{}",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"518336255",23383,"drawbridge","Q23383$977FDB3F-C950-4D5B-975C-24C8849818E6",625,"","coordinate location","{}",NULL,"{""latitude"": 53.12472222, ""longitude"": 6.60555556}",NULL,"reverted_edit","globecoordinate"
"519611494",20350,"moai","Q20350$1A3099A5-53E3-401B-B517-75BEF7983A4A",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"519611839",37158,"Starbucks","Q37158$C4D21310-5CA3-4C50-95A8-07BBF7B305E7",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"775784229",166523,"Utica","q166523$3700E2AF-316F-47FB-94F0-C6A61C815C12",625,"","coordinate location","{""latitude"": 37.056527777778, ""longitude"": 10.062258333333}",NULL,"{}",NULL,"reverted_edit",NULL
"775784229",166523,"Utica","q166523$3700E2AF-316F-47FB-94F0-C6A61C815C12",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"775784229",166523,"Utica","q166523$3700E2AF-316F-47FB-94F0-C6A61C815C12",625,"precision","coordinate location","{}",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"775784229",166523,"Utica","q166523$3700E2AF-316F-47FB-94F0-C6A61C815C12",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"840126539",6986,"Gotha","q6986$996913E4-C4F1-41F3-83F5-A4A7E9ED6723",625,"","coordinate location","{""latitude"": 50.948888888889, ""longitude"": 10.718333333333}",NULL,"{}",NULL,"reverted_edit",NULL
"518334592",37158,"Starbucks","Q37158$28858FEA-32A5-42B4-B852-B46FECFC8526",625,"","coordinate location","{}",NULL,"{""latitude"": 47.58088889, ""longitude"": -122.336}",NULL,"reverted_edit","globecoordinate"
"519611839",37158,"Starbucks","Q37158$C4D21310-5CA3-4C50-95A8-07BBF7B305E7",625,"","coordinate location","{}",NULL,"{""latitude"": 47.58088889, ""longitude"": -122.336}",NULL,"reverted_edit","globecoordinate"
"519611839",37158,"Starbucks","Q37158$C4D21310-5CA3-4C50-95A8-07BBF7B305E7",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"519611839",37158,"Starbucks","Q37158$C4D21310-5CA3-4C50-95A8-07BBF7B305E7",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"591673860",46206,"Grancona","q46206$5655C000-972A-4D46-A82D-CBF800B5873A",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"189532718",2,"Earth","Q2$f474d07b-45fc-9804-d037-50396ea754a5",580,"","start time",NULL,NULL,"""-6000-00-00T00:00:00Z""",NULL,"reverted_edit","time"
"189532718",2,"Earth","Q2$f474d07b-45fc-9804-d037-50396ea754a5",580,"calendarmodel","start time",NULL,NULL,"""Q1985727""",NULL,"reverted_edit","time"
"189532718",2,"Earth","Q2$f474d07b-45fc-9804-d037-50396ea754a5",580,"precision","start time",NULL,NULL,"""6""",NULL,"reverted_edit","time"
"189532718",2,"Earth","Q2$f474d07b-45fc-9804-d037-50396ea754a5",580,"rank","start time",NULL,NULL,"""normal""",NULL,"reverted_edit","time"
"87534751",56690,"Busa","Q56690$7403AD27-C4D3-40A4-86C3-C291F9C8E529",625,"","coordinate location","{}",NULL,"{""latitude"": -3.81666667, ""longitude"": 141.33333333}",NULL,"reverted_edit","globecoordinate"
"87534751",56690,"Busa","Q56690$7403AD27-C4D3-40A4-86C3-C291F9C8E529",625,"precision","coordinate location","{}",NULL,"0.016666666666667",NULL,"reverted_edit","globecoordinate"
"87534751",56690,"Busa","Q56690$7403AD27-C4D3-40A4-86C3-C291F9C8E529",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"87534751",56690,"Busa","Q56690$7403AD27-C4D3-40A4-86C3-C291F9C8E529",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"283701104",486,"Chernobyl disaster","Q486$f52f70bc-49de-4895-c5fe-acec92b36c9b",585,"","point in time","""+1986-04-26T00:00:00Z""",NULL,"""+19000-04-26T00:00:00Z""",NULL,"reverted_edit","time"
"434302019",60874,"Australian Open","Q60874$CB88208B-41D9-44B3-8E80-6DBA06C919F4",625,"","coordinate location","{}",NULL,"{""latitude"": -37.82166667, ""longitude"": 144.97833333}",NULL,"reverted_edit","globecoordinate"
"434302019",60874,"Australian Open","Q60874$CB88208B-41D9-44B3-8E80-6DBA06C919F4",625,"precision","coordinate location","{}",NULL,"0.011372185351444",NULL,"reverted_edit","globecoordinate"
"434302019",60874,"Australian Open","Q60874$CB88208B-41D9-44B3-8E80-6DBA06C919F4",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"434302019",60874,"Australian Open","Q60874$CB88208B-41D9-44B3-8E80-6DBA06C919F4",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"575560271",60874,"Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"","coordinate location","{}",NULL,"{""latitude"": -37.82166667, ""longitude"": 144.97833333}",NULL,"reverted_edit","globecoordinate"
"575560271",60874,"Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"precision","coordinate location","{}",NULL,"0.056860926757219",NULL,"reverted_edit","globecoordinate"
"47770824",61,"Washington, D.C.","q61$1D80B273-C28F-4E7B-AF14-C1296AF140B2",41,"","flag image","""Flag of Washington, D.C..svg""",NULL,"""Edit all .svg""",NULL,"reverted_edit","string"
"47771051",61,"Washington, D.C.","q61$614D65F4-7D53-4D80-9A55-33C5304D3BFF",131,"","located in the administrative territorial entity","""Q30""","United States","""Q11199""","underscore","reverted_edit","wikibase-entityid"
"134827985",2283,"Microsoft","Q2283$5BB467B9-5FAD-401D-AEFA-003FBBCD325D",625,"","coordinate location","{}",NULL,"{""latitude"": 47.6386, ""longitude"": -122.13}",NULL,"reverted_edit","globecoordinate"
"134827985",2283,"Microsoft","Q2283$5BB467B9-5FAD-401D-AEFA-003FBBCD325D",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"134827985",2283,"Microsoft","Q2283$5BB467B9-5FAD-401D-AEFA-003FBBCD325D",625,"precision","coordinate location","{}",NULL,"0.13331982273387",NULL,"reverted_edit","globecoordinate"
"134827985",2283,"Microsoft","Q2283$5BB467B9-5FAD-401D-AEFA-003FBBCD325D",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"147544192",2283,"Microsoft","q2283$CD965C1A-4A65-487E-8848-EDED5B5E08E7",159,"","headquarters location","""Q6331329""","Microsoft Redmond Campus","{}",NULL,"reverted_edit",NULL
"147544192",2283,"Microsoft","q2283$CD965C1A-4A65-487E-8848-EDED5B5E08E7",159,"rank","headquarters location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"200908715",2,"Earth","Q2$5f85cccd-49a6-e37c-6ad7-9f20d8b81e46",1082,"unit","population","""1""",NULL,"{}",NULL,"reverted_edit","quantity"
"200908715",2,"Earth","Q2$5f85cccd-49a6-e37c-6ad7-9f20d8b81e46",1082,"upperBound","population","""+8000000""",NULL,"{}",NULL,"reverted_edit","quantity"
"202647161",30,"United States","Q30$b40287ca-4a7a-c6ca-78b3-ec6b6d5aeccc",17,"","country","""Q30""","United States","""Q621918""","Albalate de Zorita","reverted_edit","wikibase-entityid"
"381487072",31,"Belgium","q31$422e0a10-4830-599f-59c9-f89feb6d2c9a",474,"","telephone country code","""+32""",NULL,"""+64""",NULL,"reverted_edit","string"
"381487072",31,"Belgium","q31$422e0a10-4830-599f-59c9-f89feb6d2c9a",474,"rank","telephone country code","""normal""",NULL,"""preferred""",NULL,"reverted_edit","string"
"329124520",243,"Eiffel Tower","q243$6032A251-115E-4835-B758-361FB095D13C",17,"","country","""Q142""","France","""Q30""","United States","reverted_edit","wikibase-entityid"
